Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0219,Jehangir Chowk to JVC,SRSR10102559,MERGED_INTO_TRUNK,FDR-260,Private Minibus,8.334,Urban,646.4,66.7,City_Core,16,8.0,15,7.5,0.678,0.3067,1.25,0.4924,False,MP,35,0,0,0,0,False,,0,58845,361,27,0.1862,OSRM,False,Year_Round,False,False,False,False,54.9,457.2,0.0,34.0,0.0,Red_NoCapacity,56.4,True,341.0,29717.0,0.011,True,434320.0,0.055,route_maps_kashmir/FDR-260.html
R0220,Jehangir Chowk to Bemina,SRSR10102510,MERGED_INTO_TRUNK,FDR-168,Private Minibus,6.545,Urban,656.8,52.4,City_Core,13,6.5,13,6.5,0.7911,0.2692,1.25,0.5302,False,MP,35,0,0,0,0,False,,0,52214,388,20,0.1434,OSRM,False,Year_Round,False,False,False,False,54.9,359.0,0.0,37.0,0.0,Red_NoCapacity,49.2,True,366.0,23338.0,0.016,True,341088.0,0.045,route_maps_kashmir/FDR-168.html
R0221,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0222,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0223,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0224,Parimpora to Jawahirnagar,BGSR02102163,MERGED_INTO_TRUNK,FDR-146,Private Minibus,12.642,Urban,1381.8,101.1,City_Core,25,12.5,12,6.0,0.7971,0.3444,1.25,0.5708,True,MP,35,0,0,0,0,False,,0,101463,486,49,0.1933,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.5,0.0,42.0,0.0,Red_NoCapacity,73.6,True,421.0,45078.0,0.009,False,658829.0,0.105,route_maps_kashmir/FDR-146.html
R0225,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0226,Jehangir Chowk to Bemina,SRSR10102510,MERGED_INTO_TRUNK,FDR-168,Private Minibus,6.545,Urban,656.8,52.4,City_Core,13,6.5,13,6.5,0.7911,0.2692,1.25,0.5302,False,MP,35,0,0,0,0,False,,0,52214,388,20,0.1434,OSRM,False,Year_Round,False,False,False,False,54.9,359.0,0.0,37.0,0.0,Red_NoCapacity,49.2,True,366.0,23338.0,0.016,True,341088.0,0.045,route_maps_kashmir/FDR-168.html
R0227,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0228,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0229,Soura to Hazratbal,SRSR10105818,MERGED_INTO_TRUNK,TRK-031,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6895,0.4061,1.25,0.5478,False,MP,35,0,0,0,0,False,,0,59647,163,41,0.0349,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,409.0,0.0,Red_NoCapacity,56.4,True,4088.0,29727.0,0.138,True,434477.0,0.123,route_maps_kashmir/TRK-031.html
R0230,Parimpora to Hazratbal,BGSR02102118,MERGED_INTO_TRUNK,FDR-266,LPV / Tempo,16.104,Peri_Urban,1713.6,80.5,City_Core,32,16.0,22,11.0,0.6786,0.2341,1.25,0.4564,False,MP,35,0,0,0,0,False,,0,113789,364,53,0.0917,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,883.4,0.0,106.0,0.0,Red_NoCapacity,63.2,True,1063.0,57422.0,0.019,True,839248.0,0.105,route_maps_kashmir/FDR-266.html
R0231,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,Private Minibus,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0232,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,LPV / Tempo,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0233,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,Private Minibus,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0234,LD to Parimpora,SRBG10026021,RETAINED_AS_FEEDER,FDR-195,,10.44,Urban,669.5,83.5,City_Core,20,10.0,8,4.0,0.7409,0.2619,0.75,0.5014,True,MP,35,4,0,4,0,False,,5587,79042,486,32,0.2498,OSRM,False,Year_Round,False,False,False,False,54.9,572.7,1610.0,25.0,0.016,Amber_Under,64.8,True,254.0,37226.0,0.007,False,544073.0,0.082,route_maps_kashmir/FDR-195.html
R0235,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,Private Minibus,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0236,Jehangir Chowk to Bemina,SRSR10102510,MERGED_INTO_TRUNK,FDR-168,LPV / Tempo,6.545,Urban,656.8,52.4,City_Core,13,6.5,13,6.5,0.7911,0.2692,1.25,0.5302,False,MP,35,0,0,0,0,False,,0,52214,388,20,0.1434,OSRM,False,Year_Round,False,False,False,False,54.9,359.0,0.0,37.0,0.0,Red_NoCapacity,49.2,True,366.0,23338.0,0.016,True,341088.0,0.045,route_maps_kashmir/FDR-168.html
R0237,Parimpora to Hazratbal,BGSR02102118,MERGED_INTO_TRUNK,FDR-266,Private Minibus,16.104,Peri_Urban,1713.6,80.5,City_Core,32,16.0,22,11.0,0.6786,0.2341,1.25,0.4564,False,MP,35,0,0,0,0,False,,0,113789,364,53,0.0917,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,883.4,0.0,106.0,0.0,Red_NoCapacity,63.2,True,1063.0,57422.0,0.019,True,839248.0,0.105,route_maps_kashmir/FDR-266.html
R0238,Soura to Dalgate,SRSR10105815,RETAINED_AS_FEEDER,FDR-091,,11.745,Urban,1220.0,94.0,City_Core,23,11.5,8,4.0,0.7896,0.6282,0.75,0.7089,False,HP,20,6,0,0,6,False,,6398,93551,502,88,0.1453,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1127.5,1226.0,88.0,0.071,Amber_Under,62.5,True,875.0,73289.0,0.012,True,1071144.0,0.063,route_maps_kashmir/FDR-091.html
R0239,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,LPV / Tempo,9.676,Urban,786.9,77.4,City_Core,19,9.5,10,5.0,0.9556,0.6685,1.25,0.812,True,HP,20,0,0,0,0,False,,0,90081,420,86,0.108,OSRM,False,Year_Round,False,False,False,False,96.0,928.9,0.0,136.0,0.0,Red_NoCapacity,54.2,True,1355.0,60378.0,0.022,False,882451.0,0.108,route_maps_kashmir/FDR-105.html
R0240,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,LPV / Tempo,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0241,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,LPV / Tempo,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0242,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0243,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,LPV / Tempo,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0244,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,LPV / Tempo,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0245,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,LPV / Tempo,9.676,Urban,786.9,77.4,City_Core,19,9.5,10,5.0,0.9556,0.6685,1.25,0.812,True,HP,20,0,0,0,0,False,,0,90081,420,86,0.108,OSRM,False,Year_Round,False,False,False,False,96.0,928.9,0.0,136.0,0.0,Red_NoCapacity,54.2,True,1355.0,60378.0,0.022,False,882451.0,0.108,route_maps_kashmir/FDR-105.html
R0246,Jehangir Chowk to Bemina,SRSR10102510,MERGED_INTO_TRUNK,FDR-168,LPV / Tempo,6.545,Urban,656.8,52.4,City_Core,13,6.5,13,6.5,0.7911,0.2692,1.25,0.5302,False,MP,35,0,0,0,0,False,,0,52214,388,20,0.1434,OSRM,False,Year_Round,False,False,False,False,54.9,359.0,0.0,37.0,0.0,Red_NoCapacity,49.2,True,366.0,23338.0,0.016,True,341088.0,0.045,route_maps_kashmir/FDR-168.html
R0247,Soura to Chuntwaliwar,SRSR10105866,UPGRADED_TO_TRUNK,TRK-032,,5.78,Urban,411.7,46.2,City_Core,11,5.5,4,2.0,1.0,0.6467,1.25,0.8234,False,HP,20,4,0,4,0,False,,13352,59482,153,53,0.1239,OSRM,False,Year_Round,False,True,True,False,96.0,554.9,2909.0,214.0,0.074,Amber_Under,38.6,False,2141.0,36067.0,0.059,True,527136.0,0.13,route_maps_kashmir/TRK-032.html
R0248,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,Private Minibus,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0249,Jehangir Chowk to JVC,SRSR10102559,MERGED_INTO_TRUNK,FDR-260,Private Minibus,8.334,Urban,646.4,66.7,City_Core,16,8.0,15,7.5,0.678,0.3067,1.25,0.4924,False,MP,35,0,0,0,0,False,,0,58845,361,27,0.1862,OSRM,False,Year_Round,False,False,False,False,54.9,457.2,0.0,34.0,0.0,Red_NoCapacity,56.4,True,341.0,29717.0,0.011,True,434320.0,0.055,route_maps_kashmir/FDR-260.html
R0250,HMT to Jehangir Chowk,SRSR10102125,MERGED_INTO_TRUNK,FDR-362,Private Minibus,9.915,Urban,802.3,79.3,City_Core,19,9.5,20,10.0,0.6117,0.1834,1.25,0.3976,False,MP,35,0,0,0,0,False,,0,64688,376,22,0.2106,OSRM,False,Year_Round,False,False,False,False,54.9,543.9,0.0,32.0,0.0,Red_NoCapacity,62.6,True,319.0,35354.0,0.009,True,516713.0,0.058,route_maps_kashmir/FDR-362.html
R0251,Soura to Batamallo,SRSR10105808,RETAINED_AS_FEEDER,FDR-062,,11.366,Urban,831.6,90.9,City_Core,22,11.0,12,6.0,0.9787,0.5774,0.75,0.778,False,HP,20,6,0,6,0,False,,8311,107940,446,85,0.1351,OSRM,False,Year_Round,False,False,False,False,96.0,1091.1,2218.0,122.0,0.055,Amber_Under,61.0,True,1222.0,70924.0,0.017,True,1036579.0,0.081,route_maps_kashmir/FDR-062.html
R0252,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,Private Minibus,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0253,Jehangir Chowk to Bemina,SRSR10102510,MERGED_INTO_TRUNK,FDR-168,Private Minibus,6.545,Urban,656.8,52.4,City_Core,13,6.5,13,6.5,0.7911,0.2692,1.25,0.5302,False,MP,35,0,0,0,0,False,,0,52214,388,20,0.1434,OSRM,False,Year_Round,False,False,False,False,54.9,359.0,0.0,37.0,0.0,Red_NoCapacity,49.2,True,366.0,23338.0,0.016,True,341088.0,0.045,route_maps_kashmir/FDR-168.html
R0254,Soura to Parimpora,SRBG10025821,MERGED_INTO_TRUNK,FDR-180,Private Minibus,12.845,Urban,926.8,102.8,City_Core,25,12.5,20,10.0,0.7956,0.3871,1.25,0.5914,False,HP,20,0,0,0,0,False,,0,102944,327,74,0.1563,OSRM,False,Year_Round,False,False,False,False,96.0,1233.1,0.0,137.0,0.0,Red_NoCapacity,66.9,True,1374.0,80153.0,0.017,True,1171464.0,0.106,route_maps_kashmir/FDR-180.html
R0255,Rangpora to Soura,BGSR02102258,RETAINED_AS_FEEDER,FDR-331,,22.053,Peri_Urban,1804.1,110.3,City_Core,44,22.0,15,7.5,0.4527,0.353,0.75,0.4028,False,MP,35,5,0,5,0,False,,7900,115477,502,101,0.1101,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1209.8,1523.0,65.0,0.043,Amber_Under,78.2,True,652.0,78635.0,0.008,True,1149276.0,0.077,route_maps_kashmir/FDR-331.html
R0256,Parimpora to Humhama,BGSR02102122,MERGED_INTO_TRUNK,FDR-185,Private Minibus,16.99,Peri_Urban,1011.8,84.9,City_Core,33,16.5,9,4.5,0.7477,0.3013,1.25,0.5245,False,MP,35,0,0,0,0,False,,0,129559,419,61,0.1663,OSRM,False,Year_Round,False,False,False,False,54.9,932.0,0.0,58.0,0.0,Red_NoCapacity,65.4,True,580.0,60581.0,0.01,True,885422.0,0.104,route_maps_kashmir/FDR-185.html
R0257,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0258,Rangpora to Soura,BGSR02102258,MERGED_INTO_TRUNK,FDR-331,Private Minibus,22.053,Peri_Urban,1804.1,110.3,City_Core,44,22.0,15,7.5,0.4527,0.353,1.25,0.4028,False,MP,35,0,0,0,0,False,,0,115477,502,101,0.1101,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1209.8,0.0,65.0,0.0,Red_NoCapacity,78.2,True,652.0,78635.0,0.008,True,1149276.0,0.077,route_maps_kashmir/FDR-331.html
R0259,LD to Parimpora,SRBG10026021,MERGED_INTO_TRUNK,FDR-195,Private Minibus,10.44,Urban,669.5,83.5,City_Core,20,10.0,8,4.0,0.7409,0.2619,1.25,0.5014,True,MP,35,0,0,0,0,False,,0,79042,486,32,0.2498,OSRM,False,Year_Round,False,False,False,False,54.9,572.7,0.0,25.0,0.0,Red_NoCapacity,64.8,True,254.0,37226.0,0.007,False,544073.0,0.082,route_maps_kashmir/FDR-195.html
R0260,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0261,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0262,Jehangir Chowk to Panzinara,SRSR10102507,MERGED_INTO_TRUNK,FDR-396,Private Minibus,16.494,Peri_Urban,978.7,82.5,City_Core,32,16.0,12,6.0,0.4477,0.148,1.25,0.2978,False,MP,35,0,0,0,0,False,,0,85701,387,30,0.1599,OSRM,False,Year_Round,False,False,False,False,54.9,904.8,0.0,43.0,0.0,Red_NoCapacity,64.2,True,432.0,58813.0,0.007,True,859573.0,0.074,route_maps_kashmir/FDR-396.html
R0263,LD to Budgam,SRBG10026004,RETAINED_AS_FEEDER,FDR-516,,21.784,Peri_Urban,1664.2,108.9,City_Core,43,21.5,5,2.5,0.2153,0.0608,0.75,0.138,True,MP,35,5,0,5,0,False,,6060,72180,409,19,0.0867,OSRM,False,Year_Round,False,False,False,False,54.9,1195.0,1543.0,63.0,0.041,Amber_Under,77.4,True,635.0,77676.0,0.008,False,1135258.0,0.089,route_maps_kashmir/FDR-516.html
R0264,Batamallo to Panthachowk,SRSR10100840,MERGED_INTO_TRUNK,FDR-402,Private Minibus,17.436,Peri_Urban,1539.8,87.2,Peri_Urban,34,17.0,7,3.5,0.4631,0.1055,1.25,0.2843,False,LP,35,0,0,0,0,False,,0,92763,242,29,0.0973,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,956.5,0.0,123.0,0.0,Red_NoCapacity,66.6,True,1229.0,62172.0,0.02,True,908665.0,0.129,route_maps_kashmir/FDR-402.html
R0265,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0266,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0267,Jehangir Chowk to Budgam,SRBG10022504,MERGED_INTO_TRUNK,FDR-462,Private Minibus,45.581,Regional_District,2755.2,136.7,City_Core,91,45.5,9,4.5,0.2918,0.1206,1.25,0.2062,False,LP,35,0,0,0,0,False,,0,179264,482,78,0.1126,OSRM,False,Year_Round,False,False,False,False,54.9,2500.4,0.0,77.0,0.0,Red_NoCapacity,91.4,True,773.0,162529.0,0.005,True,2375421.0,0.125,route_maps_kashmir/FDR-462.html
R0268,Narbal to Jehangir Chowk,BGSR02101725,MERGED_INTO_TRUNK,FDR-449,Private Minibus,20.672,Peri_Urban,1495.4,103.4,City_Core,41,20.5,11,5.5,0.3692,0.1066,1.25,0.2379,False,LP,35,0,0,0,0,False,,0,94252,375,34,0.1221,OSRM,False,Year_Round,False,False,False,False,54.9,1134.0,0.0,64.0,0.0,Red_NoCapacity,74.7,True,642.0,73710.0,0.009,True,1077307.0,0.084,route_maps_kashmir/FDR-449.html
R0269,Jehangir Chowk to Budgam,SRBG10022504,MERGED_INTO_TRUNK,FDR-462,Private Minibus,45.581,Regional_District,2755.2,136.7,City_Core,91,45.5,9,4.5,0.2918,0.1206,1.25,0.2062,False,LP,35,0,0,0,0,False,,0,179264,482,78,0.1126,OSRM,False,Year_Round,False,False,False,False,54.9,2500.4,0.0,77.0,0.0,Red_NoCapacity,91.4,True,773.0,162529.0,0.005,True,2375421.0,0.125,route_maps_kashmir/FDR-462.html
R0270,LD to Budgam,SRBG10026004,MERGED_INTO_TRUNK,FDR-516,Private Minibus,21.784,Peri_Urban,1664.2,108.9,City_Core,43,21.5,5,2.5,0.2153,0.0608,1.25,0.138,True,MP,35,0,0,0,0,False,,0,72180,409,19,0.0867,OSRM,False,Year_Round,False,False,False,False,54.9,1195.0,0.0,63.0,0.0,Red_NoCapacity,77.4,True,635.0,77676.0,0.008,False,1135258.0,0.089,route_maps_kashmir/FDR-516.html
R0271,Rangpora to Soura,BGSR02102258,MERGED_INTO_TRUNK,FDR-331,Private Minibus,18.757,Peri_Urban,1602.8,93.8,City_Core,37,18.5,9,4.5,0.4849,0.3732,1.25,0.429,False,MP,35,0,0,0,0,False,,0,103107,271,86,0.097,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1029.0,0.0,122.0,0.0,Red_NoCapacity,69.9,True,1224.0,66882.0,0.018,True,977508.0,0.128,route_maps_kashmir/FDR-331.html
R0272,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,LPV / Tempo,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0273,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
