Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,Congestion_Zone,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Overlap_Metric,Population_Served,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,N_Stops_Estimated,Stop_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Reasoning_String
R0056,SAFAKADAL ↔ SMHS,MERGED_INTO_TRUNK,FDR-334,Private Minibus,1.579,Urban,City_Core,1.0,1.0,1.25,1.0,True,HP,20,0,0,0,False,,0.0128,19781,26,4,2.0,3,1.5,163.2,12.6,OSRM,Route R0056 (SAFAKADAL ↔ SMHS) merged into Trunk FDR-334. Spatial overlap with trunk corridor. CDI=1.0000. Fleet=0 (counted under Trunk). 🚩 Social Obligation
R0057,LALBAZAR ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-168,,17.704,Peri_Urban,City_Core,0.5807,0.197,0.75,0.3889,False,MP,35,4,0,4,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,"Route R0057 (LALBAZAR ↔ PARIMPORA) → Feeder FDR-168. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3889 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 6.21% of CMP 2024 pop. residents over 17.7 km. "
R0058,PARIMPORA ↔ RAWALPORA,MERGED_INTO_TRUNK,FDR-259,Private Minibus,16.909,Peri_Urban,City_Core,0.4634,0.1056,1.25,0.2845,False,MP,35,0,0,0,False,,0.1566,4148,27,5,2.5,33,16.5,1099.8,84.5,OSRM,Route R0058 (PARIMPORA ↔ RAWALPORA) merged into Trunk FDR-259. Spatial overlap with trunk corridor. CDI=0.2845. Fleet=0 (counted under Trunk). 
R0059,PARIMPORA ↔ HAZRATBAL,RETAINED_AS_FEEDER,FDR-195,,20.376,Peri_Urban,City_Core,0.5473,0.1649,0.75,0.3561,False,MP,35,4,0,4,False,,0.129,3685,50,20,10.0,40,20.0,2136.6,101.9,OSRM+JhelumBridge,"Route R0059 (PARIMPORA ↔ HAZRATBAL) → Feeder FDR-195. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3561 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 6.83% of CMP 2024 pop. residents over 20.4 km. "
R0060,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0060 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0061,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0061 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0062,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0062 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0063,PARIMPORA ↔ CHADORA,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.024,Peri_Urban,City_Core,0.0843,0.0076,1.25,0.046,False,LP,35,0,0,0,False,,0.0236,2721,3,3,1.5,42,21.0,1218.6,105.1,OSRM,Route R0063 (PARIMPORA ↔ CHADORA) merged into Trunk FDR-287. Spatial overlap with trunk corridor. CDI=0.0460. Fleet=0 (counted under Trunk). 
R0064,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0064 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0065,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0065 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0066,QAMARWARI ↔ HAZRATBAL,RETAINED_AS_FEEDER,FDR-046,,14.081,Urban,City_Core,0.7627,0.28,0.75,0.5214,False,MP,35,5,0,5,False,,0.0881,4257,56,15,7.5,28,14.0,1561.8,112.6,OSRM+JhelumBridge,"Route R0066 (QAMARWARI ↔ HAZRATBAL) → Feeder FDR-046. Route_Type=Urban | Zone=City_Core | CDI=0.5214 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 6.15% of CMP 2024 pop. residents over 14.1 km. "
R0067,LALBAZAR ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-174,,17.704,Peri_Urban,City_Core,0.5807,0.197,0.75,0.3889,False,MP,35,4,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,"Route R0067 (LALBAZAR ↔ PARIMPORA) → Feeder FDR-174. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3889 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 6.21% of CMP 2024 pop. residents over 17.7 km. "
R0068,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,17.704,Peri_Urban,City_Core,0.5807,0.197,1.25,0.3889,False,MP,35,0,0,0,False,,0.163,4139,56,23,11.5,35,17.5,1995.5,88.5,OSRM+JhelumBridge,Route R0068 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.3889. Fleet=0 (counted under Trunk). 
R0069,PARIMPORA ↔ RANGRATH,RETAINED_AS_FEEDER,FDR-304,,24.085,Peri_Urban,City_Core,0.301,0.0843,0.75,0.1926,False,LP,35,5,0,5,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,"Route R0069 (PARIMPORA ↔ RANGRATH) → Feeder FDR-304. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.1926 | Band=LP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 5.29% of CMP 2024 pop. residents over 24.1 km. "
R0070,SAIDAKADAL ↔ BYPASS,RETAINED_AS_FEEDER,FDR-105,,13.28,Urban,City_Core,0.8767,0.4365,0.75,0.6566,False,HP,20,7,0,0,False,,0.1667,3240,62,7,3.5,26,13.0,1334.6,106.2,OSRM+JhelumBridge,"Route R0070 (SAIDAKADAL ↔ BYPASS) → Feeder FDR-105. Route_Type=Urban | Zone=City_Core | CDI=0.6566 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 6.51% of CMP 2024 pop. residents over 13.3 km. "
R0071,SAIDAKADAL ↔ BYPASS,RETAINED_AS_FEEDER,FDR-106,,13.28,Urban,City_Core,0.8767,0.4365,0.75,0.6566,False,HP,20,7,0,7,False,,0.1667,3240,62,7,3.5,26,13.0,1334.6,106.2,OSRM+JhelumBridge,"Route R0071 (SAIDAKADAL ↔ BYPASS) → Feeder FDR-106. Route_Type=Urban | Zone=City_Core | CDI=0.6566 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=7 — 100%% MPV). Distinct catchment: 6.51% of CMP 2024 pop. residents over 13.3 km. "
R0072,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0072 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0073,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0073 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0074,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,HP,15,7,0,7,True,SSCL-04,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0074 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3129 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.59% of CMP 2024 pop. residents over 17.4 km. 
R0075,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0075 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0076,PARIMPORA ↔ RAWALPORA,MERGED_INTO_TRUNK,FDR-259,Private Minibus,16.909,Peri_Urban,City_Core,0.4634,0.1056,1.25,0.2845,False,MP,35,0,0,0,False,,0.1566,4148,27,5,2.5,33,16.5,1099.8,84.5,OSRM,Route R0076 (PARIMPORA ↔ RAWALPORA) merged into Trunk FDR-259. Spatial overlap with trunk corridor. CDI=0.2845. Fleet=0 (counted under Trunk). 
R0077,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,HP,15,7,0,7,True,SSCL-04,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0077 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3129 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.59% of CMP 2024 pop. residents over 17.4 km. 
R0078,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,HP,15,7,0,7,True,SSCL-04,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0078 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3129 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.59% of CMP 2024 pop. residents over 17.4 km. 
R0079,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0079 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0080,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,13.366,Urban,Peri_Urban,0.6474,0.3013,1.25,0.4744,False,HP,15,9,0,9,True,SSCL-04,0.2331,2785,53,6,3.0,26,13.0,1297.1,101.8,OSRM+JhelumBridge,Route R0080 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.4744 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~5.11% of CMP 2024 pop. residents over 13.4 km. 
R0081,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,13.366,Urban,Peri_Urban,0.6474,0.3013,1.25,0.4744,False,HP,15,9,0,9,True,SSCL-04,0.2331,2785,53,6,3.0,26,13.0,1297.1,101.8,OSRM+JhelumBridge,Route R0081 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.4744 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~5.11% of CMP 2024 pop. residents over 13.4 km. 
R0082,BATAMALLO ↔ PANTHA CHOWK,UPGRADED_TO_TRUNK,SSCL-04,,13.366,Urban,Peri_Urban,0.6474,0.3013,1.25,0.4744,False,HP,15,9,0,9,True,SSCL-04,0.2331,2785,53,6,3.0,26,13.0,1297.1,101.8,OSRM+JhelumBridge,Route R0082 (BATAMALLO ↔ PANTHA CHOWK) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.4744 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~5.11% of CMP 2024 pop. residents over 13.4 km. 
R0083,LALBAZAR ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-168,Private Minibus,19.296,Peri_Urban,City_Core,0.6482,0.2577,1.25,0.453,False,MP,35,0,0,0,False,,0.1576,4918,85,13,6.5,38,19.0,1874.9,96.5,OSRM+JhelumBridge,Route R0083 (LALBAZAR ↔ PARIMPORA) merged into Trunk FDR-168. Spatial overlap with trunk corridor. CDI=0.4530. Fleet=0 (counted under Trunk). 
R0084,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-198,LPV / Tempo,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0084 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-198. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0085,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-198,LPV / Tempo,26.5,Peri_Urban,City_Core,0.4127,0.097,1.25,0.2548,False,MP,35,0,0,0,False,,0.1527,4373,38,2,1.0,53,26.5,1994.8,132.5,OSRM+JhelumBridge,Route R0085 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-198. Spatial overlap with trunk corridor. CDI=0.2548. Fleet=0 (counted under Trunk). 
R0086,PARIMPORA ↔ PANTHACHOWK,RETAINED_AS_FEEDER,FDR-200,,26.746,Peri_Urban,City_Core,0.4886,0.2229,0.75,0.3558,False,MP,35,5,0,5,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,"Route R0086 (PARIMPORA ↔ PANTHACHOWK) → Feeder FDR-200. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3558 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 8.23% of CMP 2024 pop. residents over 26.7 km. "
R0087,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0087 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0088,PARIMPORA ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-329,Private Minibus,33.784,Peri_Urban,City_Core,0.0518,0.0155,1.25,0.0336,False,LP,35,0,0,0,False,,0.1057,3444,6,9,4.5,67,33.5,2401.5,168.9,OSRM,Route R0088 (PARIMPORA ↔ BUDGAM) merged into Trunk FDR-329. Spatial overlap with trunk corridor. CDI=0.0336. Fleet=0 (counted under Trunk). 
R0089,QAMARWARI ↔ DALGATE,MERGED_INTO_TRUNK,TRK-039,Private Minibus,8.844,Urban,City_Core,0.9548,0.3647,1.25,0.6598,False,HP,20,0,0,0,False,,0.096,3000,42,13,6.5,17,8.5,1139.6,70.8,OSRM+JhelumBridge,Route R0089 (QAMARWARI ↔ DALGATE) merged into Trunk TRK-039. Spatial overlap with trunk corridor. CDI=0.6598. Fleet=0 (counted under Trunk). 
R0090,PARIMPORA ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-329,Private Minibus,33.784,Peri_Urban,City_Core,0.0518,0.0155,1.25,0.0336,False,LP,35,0,0,0,False,,0.1057,3444,6,9,4.5,67,33.5,2401.5,168.9,OSRM,Route R0090 (PARIMPORA ↔ BUDGAM) merged into Trunk FDR-329. Spatial overlap with trunk corridor. CDI=0.0336. Fleet=0 (counted under Trunk). 
R0091,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,27.668,Peri_Urban,City_Core,0.3891,0.0929,1.25,0.241,False,MP,35,0,0,0,False,,0.1521,4380,38,8,4.0,55,27.5,2150.4,138.3,OSRM+JhelumBridge,Route R0091 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.2410. Fleet=0 (counted under Trunk). 
R0092,QAMARWARI ↔ DALGATE,RETAINED_AS_FEEDER,FDR-107,,9.093,Urban,City_Core,0.8598,0.4244,0.75,0.6421,False,HP,20,5,0,5,False,,0.2104,2355,40,9,4.5,18,9.0,1103.6,72.7,OSRM+JhelumBridge,"Route R0092 (QAMARWARI ↔ DALGATE) → Feeder FDR-107. Route_Type=Urban | Zone=City_Core | CDI=0.6421 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 4.38% of CMP 2024 pop. residents over 9.1 km. "
R0093,BATAMALLO ↔ PANTHACHOK,RETAINED_AS_FEEDER,FDR-236,,17.988,Peri_Urban,Peri_Urban,0.5315,0.1105,0.75,0.321,False,MP,35,4,0,4,False,,0.117,5314,29,11,5.5,35,17.5,1642.6,89.9,OSRM+JhelumBridge,"Route R0093 (BATAMALLO ↔ PANTHACHOK) → Feeder FDR-236. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3210 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 5.90% of CMP 2024 pop. residents over 18.0 km. "
R0094,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0094 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0095,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0095 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0096,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0096 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0097,JVC ↔ BATWARA,RETAINED_AS_FEEDER,FDR-123,,14.66,Urban,City_Core,0.7062,0.3015,0.75,0.5038,False,MP,35,5,0,5,False,,0.1643,2891,56,9,4.5,29,14.5,1369.1,117.3,OSRM+JhelumBridge,"Route R0097 (JVC ↔ BATWARA) → Feeder FDR-123. Route_Type=Urban | Zone=City_Core | CDI=0.5038 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 6.01% of CMP 2024 pop. residents over 14.7 km. "
R0098,QAMARWARI ↔ DALGATE,MERGED_INTO_TRUNK,FDR-107,Private Minibus,10.254,Urban,City_Core,0.7339,0.378,1.25,0.5559,False,HP,20,0,0,0,False,,0.2098,2331,40,13,6.5,20,10.0,1176.8,82.0,OSRM+JhelumBridge,Route R0098 (QAMARWARI ↔ DALGATE) merged into Trunk FDR-107. Spatial overlap with trunk corridor. CDI=0.5559. Fleet=0 (counted under Trunk). 
R0099,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0099 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0100,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0100 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0101,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0101 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0102,PARIMPORA ↔ CHADORA,MERGED_INTO_TRUNK,FDR-287,Private Minibus,37.05,Peri_Urban,City_Core,0.0914,0.0185,1.25,0.055,False,LP,35,0,0,0,False,,0.0735,4350,9,9,4.5,74,37.0,1949.8,185.2,OSRM,Route R0102 (PARIMPORA ↔ CHADORA) merged into Trunk FDR-287. Spatial overlap with trunk corridor. CDI=0.0550. Fleet=0 (counted under Trunk). 
R0103,PARIMPORA ↔ RANGRATH,MERGED_INTO_TRUNK,FDR-304,Private Minibus,24.085,Peri_Urban,City_Core,0.301,0.0843,1.25,0.1926,False,LP,35,0,0,0,False,,0.1519,4386,32,6,3.0,48,24.0,1404.1,120.4,OSRM,Route R0103 (PARIMPORA ↔ RANGRATH) merged into Trunk FDR-304. Spatial overlap with trunk corridor. CDI=0.1926. Fleet=0 (counted under Trunk). 
R0104,LD ↔ PANTHACHOWK,RETAINED_AS_FEEDER,FDR-143,,14.473,Urban,Peri_Urban,0.5237,0.2725,0.75,0.3981,False,MP,35,5,0,5,False,,0.1922,2868,41,5,2.5,28,14.0,1359.1,106.1,OSRM+JhelumBridge,"Route R0104 (LD ↔ PANTHACHOWK) → Feeder FDR-143. Route_Type=Urban | Zone=Peri_Urban | CDI=0.3981 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 4.69% of CMP 2024 pop. residents over 14.5 km. "
R0105,LD ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-143,Private Minibus,14.473,Urban,Peri_Urban,0.5237,0.2725,1.25,0.3981,False,MP,35,0,0,0,False,,0.1922,2868,41,5,2.5,28,14.0,1359.1,106.1,OSRM+JhelumBridge,Route R0105 (LD ↔ PANTHACHOWK) merged into Trunk FDR-143. Spatial overlap with trunk corridor. CDI=0.3981. Fleet=0 (counted under Trunk). 
R0106,LD ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-143,Private Minibus,14.473,Urban,Peri_Urban,0.5237,0.2725,1.25,0.3981,False,MP,35,0,0,0,False,,0.1922,2868,41,5,2.5,28,14.0,1359.1,106.1,OSRM+JhelumBridge,Route R0106 (LD ↔ PANTHACHOWK) merged into Trunk FDR-143. Spatial overlap with trunk corridor. CDI=0.3981. Fleet=0 (counted under Trunk). 
R0107,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0107 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0108,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0108 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0109,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0109 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0110,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0110 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
